epoch,step,train_loss_epoch,train_loss_step,val_loss
0,25,,,61.42475891113281
0,25,31.225967407226562,,
1,49,,31.28812599182129,
1,51,,,56.99912643432617
1,51,29.239437103271484,,
2,77,,,47.83296203613281
2,77,25.785675048828125,,
3,99,,13.779064178466797,
3,103,,,34.21003723144531
3,103,18.521282196044922,,
4,129,,,25.031036376953125
4,129,10.794170379638672,,
5,149,,5.924238204956055,
5,155,,,20.197513580322266
5,155,7.056817054748535,,
6,181,,,17.174840927124023
6,181,5.29305362701416,,
7,199,,4.305264472961426,
7,207,,,14.99698543548584
7,207,4.204556465148926,,
8,233,,,13.334796905517578
8,233,3.6410458087921143,,
9,249,,2.817070960998535,
9,259,,,12.118642807006836
9,259,3.0964016914367676,,
10,285,,,11.191390037536621
10,285,2.8355891704559326,,
11,299,,2.3456597328186035,
11,311,,,10.443037986755371
11,311,2.6165103912353516,,
12,337,,,9.828198432922363
12,337,2.4286816120147705,,
13,349,,2.335498332977295,
13,363,,,9.295147895812988
13,363,2.349907875061035,,
14,389,,,8.86932373046875
14,389,2.2686543464660645,,
15,399,,2.0835061073303223,
15,415,,,8.52572250366211
15,415,2.202373743057251,,
16,441,,,8.196609497070312
16,441,2.2327651977539062,,
17,449,,1.9217758178710938,
17,467,,,7.922877311706543
17,467,2.1430795192718506,,
18,493,,,7.696858882904053
18,493,2.0601468086242676,,
19,499,,2.4817276000976562,
19,519,,,7.530172348022461
19,519,2.075735330581665,,
20,545,,,7.271796703338623
20,545,1.977038025856018,,
21,549,,2.1087684631347656,
21,571,,,7.053066730499268
21,571,1.876154899597168,,
22,597,,,6.731273174285889
22,597,1.6829118728637695,,
23,599,,1.9472233057022095,
23,623,,,6.3641862869262695
23,623,1.4902286529541016,,
24,649,,1.2327005863189697,
24,649,,,6.0309014320373535
24,649,1.3749854564666748,,
25,675,,,5.676045894622803
25,675,1.277984619140625,,
26,699,,0.6678198575973511,
26,701,,,5.29588508605957
26,701,1.0663909912109375,,
27,727,,,4.927726745605469
27,727,0.9403043389320374,,
28,749,,0.8103810548782349,
28,753,,,4.606135368347168
28,753,0.8607277870178223,,
29,779,,,4.300065040588379
29,779,0.7868568301200867,,
30,799,,1.1256331205368042,
30,805,,,4.00787878036499
30,805,0.6998459696769714,,
31,831,,,3.753601312637329
31,831,0.6791077852249146,,
32,849,,0.7369149327278137,
32,857,,,3.512047052383423
32,857,0.6357321739196777,,
33,883,,,3.2736868858337402
33,883,0.5843875408172607,,
34,899,,0.42856916785240173,
34,909,,,3.081383228302002
34,909,0.5219826102256775,,
35,935,,,2.897585153579712
35,935,0.5213908553123474,,
36,949,,0.45905768871307373,
36,961,,,2.7345147132873535
36,961,0.5013359189033508,,
37,987,,,2.581840753555298
37,987,0.45425930619239807,,
38,999,,0.41892144083976746,
38,1013,,,2.4307620525360107
38,1013,0.4351799488067627,,
39,1039,,,2.297933578491211
39,1039,0.3887508511543274,,
40,1049,,0.3981623649597168,
40,1065,,,2.1790084838867188
40,1065,0.4161173403263092,,
41,1091,,,2.0553691387176514
41,1091,0.3639296591281891,,
42,1099,,0.4318084120750427,
42,1117,,,1.945115566253662
42,1117,0.3946267366409302,,
43,1143,,,1.8480298519134521
43,1143,0.3597089946269989,,
44,1149,,0.4260875880718231,
44,1169,,,1.7591227293014526
44,1169,0.3362475633621216,,
45,1195,,,1.6810635328292847
45,1195,0.3222961127758026,,
46,1199,,0.1277812123298645,
46,1221,,,1.6183419227600098
46,1221,0.2825101613998413,,
47,1247,,,1.5375542640686035
47,1247,0.3234916627407074,,
48,1249,,0.4292683005332947,
