epoch,step,train_loss_epoch,train_loss_step,val_loss
0,25,,,59.132957458496094
0,25,29.411653518676758,,
1,49,,33.316436767578125,
1,51,,,57.156715393066406
1,51,28.373291015625,,
2,77,,,54.619422912597656
2,77,27.120128631591797,,
3,99,,24.430681228637695,
3,103,,,51.37164306640625
3,103,25.442176818847656,,
4,129,,,47.41841506958008
4,129,23.112001419067383,,
5,149,,21.97228240966797,
5,155,,,42.77964401245117
5,155,20.428892135620117,,
6,181,,,37.98080062866211
6,181,17.425146102905273,,
7,199,,14.093972206115723,
7,207,,,34.16817855834961
7,207,14.528207778930664,,
8,233,,,31.217058181762695
8,233,12.487727165222168,,
9,249,,11.884952545166016,
9,259,,,28.795955657958984
9,259,10.966381072998047,,
10,285,,,26.711091995239258
10,285,9.521133422851562,,
11,299,,9.583544731140137,
11,311,,,24.91576385498047
11,311,8.642581939697266,,
12,337,,,23.377046585083008
12,337,7.825911998748779,,
13,349,,5.68964958190918,
13,363,,,22.079166412353516
13,363,7.136999607086182,,
14,389,,,20.991426467895508
14,389,6.493930816650391,,
15,399,,7.577455520629883,
15,415,,,20.039222717285156
15,415,6.140257835388184,,
16,441,,,19.197547912597656
16,441,5.682047367095947,,
17,449,,7.409992694854736,
17,467,,,18.42912483215332
17,467,5.406588554382324,,
18,493,,,17.745237350463867
18,493,5.117650032043457,,
19,499,,3.878633499145508,
19,519,,,17.124155044555664
19,519,4.8856377601623535,,
20,545,,,16.54861831665039
20,545,4.494467735290527,,
21,549,,5.178189754486084,
21,571,,,16.014894485473633
21,571,4.319940567016602,,
22,597,,,15.52023983001709
22,597,4.175867080688477,,
23,599,,4.152521133422852,
23,623,,,15.056795120239258
23,623,4.0552802085876465,,
24,649,,4.422516822814941,
24,649,,,14.624578475952148
24,649,3.9199655055999756,,
25,675,,,14.21534538269043
25,675,3.716313123703003,,
26,699,,2.860651731491089,
26,701,,,13.827399253845215
26,701,3.4929747581481934,,
27,727,,,13.455718994140625
27,727,3.389052152633667,,
28,749,,2.091499090194702,
28,753,,,13.117944717407227
28,753,3.3359572887420654,,
29,779,,,12.778024673461914
29,779,3.2860403060913086,,
30,799,,3.107564926147461,
30,805,,,12.459691047668457
30,805,3.216076135635376,,
31,831,,,12.163721084594727
31,831,3.073765516281128,,
32,849,,2.579160690307617,
32,857,,,11.876933097839355
32,857,3.140432596206665,,
33,883,,,11.605233192443848
33,883,3.0080082416534424,,
34,899,,2.9892444610595703,
34,909,,,11.341389656066895
34,909,2.818995475769043,,
35,935,,,11.087925910949707
35,935,2.891669750213623,,
36,949,,3.2641868591308594,
36,961,,,10.85774040222168
36,961,2.684159517288208,,
37,987,,,10.624945640563965
37,987,2.770925283432007,,
38,999,,2.4974911212921143,
38,1013,,,10.413192749023438
38,1013,2.6162776947021484,,
39,1039,,,10.206689834594727
39,1039,2.64987850189209,,
40,1049,,3.422534227371216,
40,1065,,,10.01169204711914
40,1065,2.5631868839263916,,
41,1091,,,9.81939697265625
41,1091,2.5707290172576904,,
42,1099,,2.3150789737701416,
42,1117,,,9.63129711151123
