epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,31.876506805419922,
0,99,,13.529496192932129,
0,149,,6.225567817687988,
0,199,,4.8203959465026855,
0,249,,4.085437774658203,
0,299,,3.2357993125915527,
0,349,,2.5999977588653564,
0,381,,,10.93844223022461
0,381,10.36605167388916,,
1,399,,2.539949417114258,
1,449,,2.559521198272705,
1,499,,2.336188316345215,
1,549,,1.917199969291687,
1,599,,1.742258906364441,
1,649,,1.796826720237732,
1,699,,2.3379757404327393,
1,749,,1.7261605262756348,
1,763,,,7.1683759689331055
1,763,1.974444031715393,,
2,799,,1.9916061162948608,
2,849,,1.8383698463439941,
2,899,,1.7357628345489502,
2,949,,1.6555659770965576,
2,999,,1.0931038856506348,
2,1049,,0.7807734608650208,
2,1099,,0.5685681700706482,
2,1145,,,4.443047523498535
2,1145,1.4370983839035034,,
3,1149,,0.6156750321388245,
3,1199,,0.47049230337142944,
3,1249,,0.27444785833358765,
3,1299,,0.26673558354377747,
3,1349,,0.211323544383049,
3,1399,,0.1977279633283615,
3,1449,,0.1297980099916458,
3,1499,,0.16119351983070374,
3,1527,,,1.854738712310791
3,1527,0.2501819431781769,,
4,1549,,0.17790471017360687,
4,1599,,0.09818924963474274,
4,1649,,0.05915120989084244,
4,1699,,0.05982596427202225,
4,1749,,0.0450313538312912,
4,1799,,0.052781783044338226,
4,1849,,0.030264444649219513,
4,1899,,0.035605330020189285,
4,1909,,,1.1720954179763794
4,1909,0.07625780999660492,,
5,1949,,0.025238649919629097,
5,1999,,0.019551705569028854,
5,2049,,0.022148994728922844,
5,2099,,0.022603195160627365,
5,2149,,0.028367282822728157,
5,2199,,0.03737970441579819,
5,2249,,0.04515766724944115,
5,2291,,,0.8956414461135864
5,2291,0.03696199133992195,,
6,2299,,0.04682091251015663,
6,2349,,0.02840667963027954,
6,2399,,0.024082601070404053,
6,2449,,0.03534533083438873,
6,2499,,0.04232536256313324,
6,2549,,0.032872095704078674,
6,2599,,0.035511039197444916,
6,2649,,0.024451082572340965,
6,2673,,,0.8353053331375122
6,2673,0.03216217830777168,,
7,2699,,0.021636122837662697,
7,2749,,0.04163895547389984,
7,2799,,0.04398585110902786,
7,2849,,0.05014106631278992,
7,2899,,0.043532416224479675,
7,2949,,0.033462703227996826,
7,2999,,0.03216012939810753,
7,3049,,0.027038708329200745,
7,3055,,,0.8159884214401245
7,3055,0.030978335067629814,,
8,3099,,0.03563608601689339,
8,3149,,0.03753476217389107,
8,3199,,0.03285842761397362,
8,3249,,0.036781225353479385,
8,3299,,0.01321018859744072,
8,3349,,0.0389055572450161,
8,3399,,0.0325595922768116,
8,3437,,,0.8031123876571655
8,3437,0.02959752269089222,,
9,3449,,0.024784253910183907,
9,3499,,0.03777062147855759,
9,3549,,0.03591762110590935,
9,3599,,0.045152049511671066,
9,3649,,0.04454362392425537,
9,3699,,0.04137997329235077,
9,3749,,0.034507300704717636,
9,3799,,0.01477966271340847,
9,3819,,,0.4839179217815399
9,3819,0.027460569515824318,,
10,3849,,0.006503988988697529,
10,3899,,0.005177599843591452,
10,3949,,0.0018983155023306608,
10,3999,,0.0045298184268176556,
10,4049,,0.0008087368332780898,
10,4099,,0.0030428734607994556,
10,4149,,0.003004359547048807,
10,4199,,0.001077529857866466,
10,4201,,,0.2675584852695465
10,4201,0.004670166410505772,,
11,4249,,0.002780742244794965,
11,4299,,0.0027633048593997955,
11,4349,,0.0005698768654838204,
11,4399,,0.0012665704125538468,
11,4449,,0.0013143158284947276,
11,4499,,0.0018272118177264929,
11,4549,,0.002414284972473979,
11,4583,,,0.1816083788871765
11,4583,0.0019367513014003634,,
12,4599,,0.0012054168619215488,
12,4649,,0.0032649666536599398,
12,4699,,0.001956163439899683,
12,4749,,0.0012687994167208672,
12,4799,,0.0006750228349119425,
12,4849,,0.0011921781115233898,
12,4899,,0.0009730099700391293,
12,4949,,0.0005284465732984245,
12,4965,,,0.12802031636238098
12,4965,0.0011799228377640247,,
13,4999,,0.0013478819746524096,
13,5049,,0.0011592898517847061,
13,5099,,0.001718824845738709,
13,5149,,0.001584513927809894,
13,5199,,0.0009053196990862489,
13,5249,,0.0005718712345696986,
13,5299,,0.00026149299810640514,
13,5347,,,0.09515821188688278
13,5347,0.0008033860940486193,,
14,5349,,0.0005466068396344781,
14,5399,,0.0007278938428498805,
14,5449,,0.0009460210567340255,
14,5499,,0.0006914049154147506,
14,5549,,0.00048691866686567664,
14,5599,,0.0003877808339893818,
14,5649,,0.0010302728042006493,
14,5699,,0.0007105860859155655,
14,5729,,,0.0739806592464447
14,5729,0.0006689800065942109,,
15,5749,,0.00038191498606465757,
15,5799,,0.000642098777461797,
15,5849,,0.0004362161853350699,
15,5899,,0.0004650490009225905,
15,5949,,0.0004225157608743757,
15,5999,,0.0005498022655956447,
15,6049,,0.00042278371984139085,
15,6099,,0.00043177104089409113,
15,6111,,,0.05985699221491814
15,6111,0.0005804633838124573,,
16,6149,,0.00039959524292498827,
16,6199,,0.0006511471583507955,
16,6249,,0.0005182132008485496,
16,6299,,0.0004038068000227213,
16,6349,,0.00047576750512234867,
16,6399,,0.000955529569182545,
16,6449,,0.00040020112646743655,
16,6493,,,0.05031772330403328
16,6493,0.0005150446086190641,,
17,6499,,0.0006356548401527107,
17,6549,,0.0004159475502092391,
17,6599,,0.0003146132221445441,
17,6649,,0.0004796511784661561,
17,6699,,0.00046468368964269757,
17,6749,,0.0008341505308635533,
17,6799,,0.00038244371535256505,
17,6849,,0.0006256739143282175,
17,6875,,,0.04468071460723877
17,6875,0.0005294992006383836,,
18,6899,,0.00031038839370012283,
18,6949,,0.0013046911917626858,
18,6999,,0.0003776696103159338,
18,7049,,0.00031967676477506757,
18,7099,,0.0006845557945780456,
18,7149,,0.000551939127035439,
18,7199,,0.0004644464061129838,
18,7249,,0.00035605125594884157,
18,7257,,,0.04935609549283981
18,7257,0.0006920417654328048,,
19,7299,,0.0005716008017770946,
19,7349,,0.000527724449057132,
19,7399,,0.0008876602514646947,
19,7449,,0.00047454802552238107,
19,7499,,0.0004229260957799852,
19,7549,,0.00035403502988629043,
19,7599,,0.0004740135627798736,
19,7639,,,0.036714501678943634
19,7639,0.00047424479271285236,,
20,7649,,0.0002828190044965595,
20,7699,,0.000775512948166579,
20,7749,,0.000693070818670094,
20,7799,,0.00031558313639834523,
20,7849,,0.0004322967433836311,
20,7899,,0.0003024771867785603,
20,7949,,0.0008285102667286992,
20,7999,,0.0004170594329480082,
20,8021,,,0.029882539063692093
20,8021,0.0004987746360711753,,
21,8049,,0.0007179652457125485,
21,8099,,0.00033680081833153963,
21,8149,,0.0006973014678806067,
21,8199,,0.0002412183821434155,
21,8249,,0.00038566492730751634,
21,8299,,0.0005278365570120513,
21,8349,,0.0002553917292971164,
21,8399,,0.0003257292555645108,
21,8403,,,0.02586207538843155
21,8403,0.00043409926001913846,,
22,8449,,0.0008509620674885809,
22,8499,,0.00031339479028247297,
22,8549,,0.0006337831146083772,
22,8599,,0.001397238578647375,
22,8649,,0.00028805984766222537,
22,8699,,0.00021637567260768265,
22,8749,,0.00019976231851615012,
22,8785,,,0.022993311285972595
22,8785,0.0004196453373879194,,
23,8799,,0.00028465825016610324,
23,8849,,0.0004900689236819744,
23,8899,,0.0009278880897909403,
23,8949,,0.0002834479382727295,
23,8999,,0.00032868346897885203,
23,9049,,0.0002774421591311693,
23,9099,,0.00023628929920960218,
23,9149,,0.0003772941417992115,
23,9167,,,0.020573962479829788
23,9167,0.0004208688624203205,,
24,9199,,0.0004046393441967666,
24,9249,,0.00023940615938045084,
24,9299,,0.0002143102465197444,
24,9349,,0.0006417660624720156,
24,9399,,0.0001833741262089461,
24,9449,,0.0005385245895013213,
24,9499,,0.0003762438427656889,
24,9549,,0.0005131005891598761,
