epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,27.034351348876953,
0,99,,10.889311790466309,
0,149,,5.770044326782227,
0,199,,2.1776785850524902,
0,249,,2.015772819519043,
0,299,,2.401654005050659,
0,349,,1.925736665725708,
0,387,,,8.310771942138672
0,387,9.178903579711914,,
1,399,,1.966754674911499,
1,449,,1.6750071048736572,
1,499,,2.4114973545074463,
1,549,,1.8368126153945923,
1,599,,1.9901647567749023,
1,649,,1.4577076435089111,
1,699,,1.582679271697998,
1,749,,1.162644863128662,
1,775,,,5.12516450881958
1,775,1.674377202987671,,
2,799,,0.6513267755508423,
2,849,,0.4240553379058838,
2,899,,0.4023885130882263,
2,949,,0.2502853572368622,
2,999,,0.16463395953178406,
2,1049,,0.2057310938835144,
2,1099,,0.23681750893592834,
2,1149,,0.11575856059789658,
2,1163,,,1.684999942779541
2,1163,0.3056428134441376,,
3,1199,,0.06990368664264679,
3,1249,,0.07881554961204529,
3,1299,,0.03178447484970093,
3,1349,,0.07094460725784302,
3,1399,,0.0029532311018556356,
3,1449,,0.03749770671129227,
3,1499,,0.026811497285962105,
3,1549,,0.03688429668545723,
3,1551,,,0.876829981803894
3,1551,0.05667426809668541,,
4,1599,,0.05297286435961723,
4,1649,,0.1728849858045578,
4,1699,,0.030437540262937546,
4,1749,,0.036378487944602966,
4,1799,,0.04560147970914841,
4,1849,,0.030936917290091515,
4,1899,,0.03347528725862503,
4,1939,,,0.7003234624862671
4,1939,0.07562721520662308,,
5,1949,,0.020538000389933586,
5,1999,,0.026590196415781975,
5,2049,,0.013044559396803379,
5,2099,,0.011523110792040825,
5,2149,,0.015221573412418365,
5,2199,,0.01352690625935793,
5,2249,,0.00900304690003395,
5,2299,,0.0010845502838492393,
5,2327,,,0.41164636611938477
5,2327,0.013449112884700298,,
6,2349,,0.006967104040086269,
6,2399,,0.010061660781502724,
6,2449,,0.00533139705657959,
6,2499,,0.001113948062993586,
6,2549,,0.0027109093498438597,
6,2599,,0.006397489458322525,
6,2649,,0.005694082472473383,
6,2699,,0.004531149752438068,
6,2715,,,0.25997671484947205
6,2715,0.005722460336983204,,
7,2749,,0.003895624540746212,
7,2799,,0.0038183690048754215,
7,2849,,0.008701830171048641,
7,2899,,0.0034506225492805243,
7,2949,,0.000598809914663434,
7,2999,,0.001877002650871873,
7,3049,,0.0009535789140500128,
7,3099,,0.0031776190735399723,
7,3103,,,0.17898675799369812
7,3103,0.0029020109213888645,,
8,3149,,0.002631758339703083,
8,3199,,0.0034025083296000957,
8,3249,,0.0018285384867340326,
8,3299,,0.005499435588717461,
8,3349,,0.0025293228682130575,
8,3399,,0.0008650070521980524,
8,3449,,0.004151847679167986,
8,3491,,,0.1308896839618683
8,3491,0.0018515916308388114,,
9,3499,,0.0006306736613623798,
9,3549,,0.0006368135218508542,
9,3599,,0.003982541151344776,
9,3649,,0.0006234468310140073,
9,3699,,0.0006774949142709374,
9,3749,,0.0012365158181637526,
9,3799,,0.0014175123069435358,
9,3849,,0.00034392435918562114,
9,3879,,,0.09494273364543915
9,3879,0.0012905490584671497,,
10,3899,,0.0008049000171013176,
10,3949,,0.0003730343305505812,
10,3999,,0.0008264952339231968,
