epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,31.231006622314453,
0,99,,15.086862564086914,
0,149,,7.130414962768555,
0,199,,4.900304317474365,
0,249,,4.192380905151367,
0,299,,2.166508436203003,
0,349,,2.911766290664673,
0,399,,2.6861419677734375,
0,449,,2.136500120162964,
0,499,,2.2386860847473145,
0,549,,1.5880155563354492,
0,599,,2.3735034465789795,
0,649,,1.9406671524047852,
0,699,,1.788852334022522,
0,749,,1.6820831298828125,
0,774,,,6.60346794128418
0,774,6.283410549163818,,
1,799,,1.449043869972229,
1,849,,0.8237321376800537,
1,899,,0.519290030002594,
1,949,,0.36232203245162964,
1,999,,0.4654909372329712,
1,1049,,0.28526872396469116,
1,1099,,0.2688083052635193,
1,1149,,0.22033080458641052,
1,1199,,0.05836661905050278,
1,1249,,0.1018562987446785,
1,1299,,0.1371537446975708,
1,1349,,0.07595561444759369,
1,1399,,0.04977536201477051,
1,1449,,0.024920541793107986,
1,1499,,0.05607258901000023,
1,1549,,0.09958961606025696,
1,1549,,,1.1623674631118774
1,1549,0.3643949329853058,,
2,1599,,0.03913572430610657,
2,1649,,0.008090324699878693,
2,1699,,0.047030508518218994,
2,1749,,0.023282401263713837,
2,1799,,0.019482672214508057,
2,1849,,0.00852670706808567,
2,1899,,0.015673093497753143,
2,1949,,0.02250358648598194,
2,1999,,0.04190303757786751,
2,2049,,0.004326262045651674,
2,2099,,0.006276224739849567,
2,2149,,0.03084484674036503,
2,2199,,0.010672946460545063,
2,2249,,0.028063185513019562,
2,2299,,0.006378697231411934,
2,2324,,,0.4505891799926758
2,2324,0.023806152865290642,,
3,2349,,0.007359882816672325,
3,2399,,0.011609930545091629,
3,2449,,0.021876895800232887,
3,2499,,0.011319211684167385,
3,2549,,0.0019925804808735847,
3,2599,,0.005088192876428366,
3,2649,,0.002386519219726324,
3,2699,,0.0062072561122477055,
3,2749,,0.0015620598569512367,
3,2799,,0.0021840629633516073,
3,2849,,0.003155863843858242,
3,2899,,0.004973219241946936,
3,2949,,0.0012263450771570206,
3,2999,,0.004678820259869099,
3,3049,,0.004930862225592136,
3,3099,,0.0011184458853676915,
3,3099,,,0.21305182576179504
3,3099,0.005856554955244064,,
4,3149,,0.0027488551568239927,
4,3199,,0.0008249408565461636,
4,3249,,0.0016613430343568325,
4,3299,,0.001483884989283979,
4,3349,,0.0005993045633658767,
4,3399,,0.00642123119905591,
4,3449,,0.0047996630892157555,
4,3499,,0.0009732737089507282,
4,3549,,0.0068234545178711414,
4,3599,,0.0007160863024182618,
4,3649,,0.0028563353698700666,
4,3699,,0.0015766542637720704,
4,3749,,0.0006133032729849219,
4,3799,,0.001967976801097393,
4,3849,,0.001376706873998046,
4,3874,,,0.12365872412919998
4,3874,0.002380325924605131,,
5,3899,,0.004875149577856064,
5,3949,,0.000941891223192215,
5,3999,,0.0031406923662871122,
5,4049,,0.0007200198597274721,
5,4099,,0.0006922238972038031,
5,4149,,0.0006966000655665994,
5,4199,,0.0017159275012090802,
5,4249,,0.0012037554988637567,
5,4299,,0.0006205456447787583,
